"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"34","84a260b1bcd31e2e75a7","1a3e9aecd0617706a794","e2981973281c70939168","cc13ab6670c39edd98d9","Gorge Camping - sasquatch! festival may 22-26","Gorge Camping","Sasquatch! Festival","MISC","CAMPING","INVALID","Gorge Camping - sasquatch! festival may 22-26","%OVERNIGHT C A M P I N G%SASQUATCH!%GORGE CAMPGROUND%GOOD THESE DAYS ONLY%MAY 22 - 25, 2009",1,95,"TicketFast","2009-05-23 19:00:00","2009-05-23","NULL","2009-02-28","2009-03-21 00:00:00","2009-03-21","2009-05-19","PST","QUINCY","WASHINGTON","98848","NULL","T ","N ","Seattle","cc13ab6670c39edd98d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","e6c12e6bcbd5f3c9fe46","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","37a055cdea250d572dcf","Premier Parking: Brooks & dunn","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Brooks & dunn","USE 2ND LANE FROM FAR LEFT%BROOKS & DUNN W/SUGARLAND%PREMIER PARKING*03-JUN-06%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES",1,22,"Mail","2006-06-03 23:00:00","2006-06-03","NULL","2006-04-08","2006-05-18 00:00:00","2006-05-18","2006-05-22","EST","BURGETTSTOWN","PENNSYLVANIA","15021","NULL","T ","N ","Pittsburgh","37a055cdea250d572dcf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","eef88a5dde63fc149a74","63d824ad0b2f6c12ee47","c02c74c8d0c05637215c","c85658e7afef85c3deab","Atlas Genius","Atlas Genius","Skylar Grey","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Atlas Genius","       89X PRESENTS              ATLAS GENIUS            ALL AGES WELCOME            THE SHELTER         431 E CONGRESS, DETROIT  SAT APR 16 2016 DOORS 6PM ",2,34,"eTicket","2016-04-16 22:00:00","2016-04-16","2016-02-18","2016-02-19","2016-02-22 15:52:08","2016-02-22","2016-02-22","EST","DETROIT","MICHIGAN","48226","android.ticketmaster.us","T ","Y ","Michigan","c85658e7afef85c3deab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","401e5bb4484933adb9b5","5a29f349bfe4d595f521","b85143bf51323b72e53c","07f2dc3fa3489c2bc617","Vip Parking: Jimmy Buffet","Klipsch Music Ctr. Ind. Premier Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Jimmy Buffet","   THIS TICKET IS VALID        FOR PARKING ONLY        GOOD THIS DATE ONLY         VIP PARKING PASS     VERIZON WIRELESS MUSIC CTR THUR AUG 25 2011 8:00 PM ",1,25,"TicketFast","2011-08-26 00:00:00","2011-08-25","NULL","2011-03-12","2011-06-13 05:25:26","2011-06-12","2011-08-23","CST","NOBLESVILLE","INDIANA","46060","NULL","T ","N ","Indiana-Ohio","07f2dc3fa3489c2bc617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","901de4a1061dc2544782","f9f23d58db0bb81584de","b85143bf51323b72e53c","591d78a81fd98d3f2424","Fiddlers Green Amph Parking (miranda lambert)","Comfort Dental Amph Vip Parking","NULL","MISC","PARKING","PARKING","Fiddlers Green Amph Parking (miranda lambert)","  VIP PARKING PASS ONLY     MIRANDA-NO SHOW ENTRY   TUSCANY PLAZA/FID GREEN CR NE OF BOX OFC/LOT 5:30PM    VAILD THIS DATE ONLY    SAT MAY 18 2013 7:00 PM  ",1,20,"TicketFast","2013-05-19 01:00:00","2013-05-18","NULL","2013-04-05","2013-05-16 03:18:01","2013-05-15","2013-05-15","MST","ENGLEWOOD","COLORADO","80111","www.concerts.livenation.com","T ","N ","Colorado","591d78a81fd98d3f2424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","d04d0c2c7dc4c56db1d2","03cabca4db63531dc982","b85143bf51323b72e53c","4e3f8ead2fc8b2eaee12","Parking: Aerosmith & motley crue","Alpine Valley Music Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Parking: Aerosmith & motley crue","ALPINE VALLEY%GOOD FOR ONE CAR ONLY%VALID ONLY ON DAY OF SHOW%MUST HAVE THIS TKT/TAX PD%PREMIER PARKING PASS%OCTOBER 7 2006",1,20,"TicketFast","2006-10-08 00:30:00","2006-10-07","NULL","2006-06-24","2006-06-27 00:00:00","2006-06-27","2006-06-29","CST","ELKHORN","WISCONSIN","53121","NULL","T ","N ","Wisconsin","4e3f8ead2fc8b2eaee12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","133d27dc28115501a13c","9f0b0eae78a25857d86e","b85143bf51323b72e53c","62dea3d87882dfef5cf8","Cricket Wireless Amphitheatre Vip Parking: Lilith","AK-CHIN Pavilion Premier Parking","NULL","MISC","PARKING","PARKING","Cricket Wireless Amphitheatre Vip Parking: Lilith","WWW.LILITHFAIR.COM%LILITH PARKING%BY ABC & CRYSTAL LIGHT%CRICKET WIRELESS AMPHITHE%RAIN OR SHINE%WED JUL 07 2010  2:30PM",1,20,"TicketFast","2010-07-07 21:30:00","2010-07-07","NULL","2010-04-07","2010-06-28 00:00:00","2010-06-28","2010-06-28","PST","CHULA VISTA","CALIFORNIA","91911","NULL","T ","N ","San Diego","62dea3d87882dfef5cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","77feb3815f0c16b424a3","036099154ba14c5f4c06","b85143bf51323b72e53c","ad7e0e5ce72620db6bec","Comedy Bang! Bang! Live!","Comedy Bang! Bang! Live!","NULL","CONCERTS","COMEDY","ARTS","Comedy Bang! Bang! Live!","   LIVE NATION PRESENTS       COMEDY BANG! BANG!       LIVE PODCAST TAPING     STARRING SCOTT AUKERMAN     THE GRAMERCY THEATRE   SAT MAY 14 2016 SHW 700 PM",2,57.5,"eTicket","2016-05-14 23:00:00","2016-05-14","2016-02-09","2016-02-12","2016-02-09 22:10:23","2016-02-09","NULL","EST","NEW YORK","NEW YORK","10010","www.concerts.livenation.com","F ","Y ","New York","ad7e0e5ce72620db6bec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","c3c9590361c78e18cacf","02fee4e221f610d8d7bd","b85143bf51323b72e53c","6eea79cbf52dae26392c","Premier Parking: Journey","Chevrolet Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Journey","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%JOURNEY%CHEVROLET THEATRE%SUN NOV 13 2005 7:30PM",1,10,"Mail","2005-11-14 00:30:00","2005-11-13","NULL","2005-10-08","2005-10-08 00:00:00","2005-10-08","2005-10-15","EST","WALLINGFORD","CONNECTICUT","06492","NULL","T ","N ","Boston","6eea79cbf52dae26392c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2cd15ebf3ec7b567fe6f","1a3e9aecd0617706a794","b85143bf51323b72e53c","74c5431a58bbb038557c","Gorge Amphitheatre Camping: Dave Matthews Band Aug 29- sept 2,2013","Gorge Camping","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Gorge Amphitheatre Camping: Dave Matthews Band Aug 29- sept 2,2013","CAMPGRND OPEN 3PM 8/29/13  OVERNIGHT C A M P I N G       * CAMPING PASS *          GORGE CAMPGROUND     * GOOD THESE DATES ONLY *    THUR-MON 8/29-9/2/13   ",1,90,"Mail","2013-08-29 22:00:00","2013-08-29","NULL","2013-03-22","2013-04-19 00:03:28","2013-04-18","2013-04-22","PST","GEORGE","WASHINGTON","98848","www.concerts.livenation.com","T ","N ","Seattle","74c5431a58bbb038557c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","7dd7f2fb7903de37416a","cd2ab420d5ab204c2a82","b85143bf51323b72e53c","6eb6adbf458bf252355d","The Room: Emeli Sande","Tabernacle Vip Upgrade","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","The Room: Emeli Sande","THIS IS NOT A CONCERT TKT    THE ROOM ACCESS ONLY      MUST BE 21 OR OLDER           EMELI SANDE              THE TABERNACLE       WED JUL 03 2013 8:00 PM  ",2,40,"TicketFast","2013-07-04 00:00:00","2013-07-03","NULL","2013-04-05","2013-06-29 15:44:51","2013-06-29","2013-06-29","EST","ATLANTA","GEORGIA","30303","www.concerts.livenation.com","T ","N ","Atlanta","6eb6adbf458bf252355d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","73ea48946d4ed6bcfecc","ac4b847b3fde66f2117e","533143ca746fb0237ff6","6763acba78cbe621b1f1","Fast Lane Access - unity tour 2011: 311 & sublime with rome","Fast Lane Access","311","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane Access - unity tour 2011: 311 & sublime with rome","        FAST LANE                    311                 FAST LANE EVENT         NOT A CONCERT TICKET      VERIZON AMPHITHEATER      SAT AUG 20 2011 7PM    ",2,10,"Mail","2011-08-21 01:30:00","2011-08-20","NULL","2011-04-30","2011-05-26 00:00:00","2011-05-26","2011-05-31","PST","IRVINE","CALIFORNIA","92618","NULL","T ","N ","Los Angeles","6763acba78cbe621b1f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","e2f4175781f0fb12320d","b63a64e824260590cf07","cae4b1421548b007bec8","f94f617de3d2faa1dea8","Insane Clown Posse - hallowicked","Insane Clown Posse","P.O.D.","CONCERTS","RAP/URBAN","CONCERTS","Insane Clown Posse - hallowicked","   LIVE NATION PRESENTS       INSANE CLOWN POSSE           HALLOWICKED           THE FILLMORE DETROIT      2115 WOODWARD AVENUE   SAT OCT 31 2015 DRS 630PM ",1,32.5,"Mail","2015-10-31 22:30:00","2015-10-31","2015-08-27","2015-08-28","2015-09-12 20:55:30","2015-09-12","2015-09-16","EST","DETROIT","MICHIGAN","48201","mobile.livenation.us","T ","Y ","Michigan","f94f617de3d2faa1dea8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","dfd935195ab17b24a013","1edcd9575d7d55db5267","b85143bf51323b72e53c","8cbf5e00822e4a43cd69","Vip Club Access: Onerepublic - this is not a concert ticket","Vip Upgrade","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Vip Club Access: Onerepublic - this is not a concert ticket","                            ADM TO VIP TENT ONLY!         VIP EXPERIENCE       VALID DAY OF SHOW ONLY!                              SUN JUN 29 2014 6:30PM  ",1,50,"eTicket","2014-06-29 22:30:00","2014-06-29","NULL","2013-12-20","2013-12-18 15:03:40","2013-12-18","2014-06-29","EST","WANTAGH","NEW YORK","11793","www.concerts.livenation.com","T ","N ","New York","8cbf5e00822e4a43cd69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","efcadc4f3c03977a4847","392e51687934f626c075","257de415f75d6abf84e5","afeb79c6cd6d3dcc36b1","Bridge School Benefit Concert","Bridge School Benefit Concert","Neil Young","CONCERTS","ROCK/POP","CONCERTS","Bridge School Benefit Concert","       29TH ANNUAL          BRIDGE SCHOOL BENEFIT      1 *** 1 *** 1 *** 1      SHORELINE AMPHITHEATRE  ARTISTS SUBJECT TO CHANGE  SAT OCT 24 2015 5:00 PM  ",4,124,"eTicket","2015-10-25 00:00:00","2015-10-24","NULL","2015-09-18","2015-09-18 17:08:53","2015-09-18","2015-10-23","PST","MOUNTAIN VIEW","CALIFORNIA","94043","www.concerts.livenation.com","T ","Y ","N. California","afeb79c6cd6d3dcc36b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","3ca4efcbc36374aa4161","1a3e9aecd0617706a794","e2981973281c70939168","dd86e9fc35f42f2447d6","3 Day Gorge Camping For Sasquatch! Festival May 24-26","Gorge Camping","Sasquatch! Festival","MISC","CAMPING","INVALID","3 Day Gorge Camping For Sasquatch! Festival May 24-26","NO REFUNDS/NO REBATES%OVERNIGHT C A M P I N G%* 3 DAY PASS *%GORGE CAMPGROUND%* GOOD THIS DATE ONLY *%SAT-MON MAY 24-26, 2008",1,100,"Mail","2008-05-24 19:00:00","2008-05-24","2008-03-05","2008-03-08","2008-03-08 00:00:00","2008-03-08","2008-03-13","PST","QUINCY","WASHINGTON","98848","NULL","T ","N ","Seattle","dd86e9fc35f42f2447d6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16"
"50","95a7d1ccb5fe10bd037c","1a3e9aecd0617706a794","e84711f231c204caaa78","7ea71a17dc83e5032777","1 Day Gorge Camping Pass For Jack Johnson Aug 22","Gorge Camping","Jack Johnson","MISC","CAMPING","INVALID","1 Day Gorge Camping Pass For Jack Johnson Aug 22","%OVERNIGHT C A M P I N G%* 1 DAY PASS *%GORGE CAMPGROUND%* GOOD THIS DATE ONLY *%FRI AUG 22, 2008",1,40,"TicketFast","2008-08-23 02:00:00","2008-08-22","NULL","2008-03-15","2008-04-28 00:00:00","2008-04-28","2008-06-05","PST","QUINCY","WASHINGTON","98848","NULL","T ","N ","Seattle","7ea71a17dc83e5032777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15"
"51","5212e20ece2db84acf77","8a73711ab2cbfc6c2a2b","b85143bf51323b72e53c","7172c4b2148bd314f037","My Morning Jacket","My Morning Jacket","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","My Morning Jacket","   LIVE NATION PRESENTS       MY MORNING JACKET      WWW.MYMORNINGJACKET.COM         THE MASONIC        1111 CALIFORNIA ST - S.F.  SAT OCT 17 2015 8:00 PM  ",1,46,"Mail","2015-10-18 03:00:00","2015-10-17","2015-05-08","2015-05-09","2015-05-08 17:02:03","2015-05-08","2015-05-13","PST","SAN FRANCISCO","CALIFORNIA","94108","iphone2.livenation.us","T ","Y ","N. California","7172c4b2148bd314f037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","36c0cef181ce17499c26","23fa4d7e248551248770","6fd7a617426c342a117e","f3fa178866e1972a607c","Fall Out Boy - wintour is coming","Fall Out Boy","AWOLNATION","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Fall Out Boy - wintour is coming","   LIVE NATION PRESENTS          FALL OUT BOY           WINTOUR IS COMING           UNITED CENTER         1901 W MADISON/CHICAGO    SAT MAR 12 2016 7:00PM  ",2,110,"eTicket","2016-03-13 01:00:00","2016-03-12","2015-10-14","2015-10-16","2015-10-16 15:17:30","2015-10-16","2016-01-04","CST","CHICAGO","ILLINOIS","60612","www.ticketmaster.com","T ","Y ","Chicago","f3fa178866e1972a607c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","315540dc239a8d59a2a4","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","549f02752bd7f61523f0","Premier Parking: Lynyrd Skynyrd/3 Doors Down","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Lynyrd Skynyrd/3 Doors Down","USE 2ND LANE FROM FAR LEFT%LYNYRD SKYNYRD/3DOORSDOWN%PREMIER PARKING*14-JUL-06%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES",1,22,"TicketFast","2006-07-14 23:00:00","2006-07-14","NULL","2006-04-07","2006-04-07 00:00:00","2006-04-07","2006-07-08","EST","BURGETTSTOWN","PENNSYLVANIA","15021","NULL","T ","N ","Pittsburgh","549f02752bd7f61523f0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",NA
"54","60301292eea2816de121","0af71548579d986b7664","744f54b2f6306c3e1a75","292c53f16a7a567d0fc7","Maroon 5","Maroon 5","Tove Lo","CONCERTS","ROCK/POP","CONCERTS","Maroon 5","   LIVE NATION PRESENTS            MAROON 5              WWW.MAROON5.COM             AMWAY CENTER                                   FRI SEP 09 2016 7:30PM  ",2,247,"eTicket","2016-09-09 23:30:00","2016-09-09","2015-11-06","2015-11-14","2015-11-14 15:21:39","2015-11-14","2016-01-30","EST","ORLANDO","FLORIDA","32801","www.ticketmaster.com","T ","Y ","Orlando","292c53f16a7a567d0fc7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","cd306281625c87065068","03cabca4db63531dc982","b85143bf51323b72e53c","c4b5026f43cd52a2ccb7","Premier Parking: Rage Against The Machine","Alpine Valley Music Theatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Rage Against The Machine","VOID IF LOST OR STOLEN%ALPINE VALLEY%GOOD FOR ONE CAR ONLY%VALID ONLY ON AUG 24 07%MUST HAVE THIS TIKT/TAX P%FRI AUG 24 2007  7:00PM",1,20,"Mail","2007-08-25 00:00:00","2007-08-24","NULL","2007-06-16","2007-06-16 00:00:00","2007-06-16","2007-06-20","CST","ELKHORN","WISCONSIN","53121","NULL","T ","N ","Wisconsin","c4b5026f43cd52a2ccb7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","1cb15fb4fb6f147b54c3","c6e5950d371f7bebe3fa","8c592cf3ca0a3a7ab2bf","302ef9999318b2f300ea","Miranda Lambert: Keeper Of The Flame Tour","Miranda Lambert","Kip Moore","CONCERTS","COUNTRY","CONCERTS","Miranda Lambert: Keeper Of The Flame Tour","    MIRANDALAMBERT.COM         MIRANDA LAMBERT      KIP MOORE/BROTHERS OSBORNE KEEPER OF THE FLAME TOUR    KLIPSCH MUSIC CENTER    SAT MAY 14 2016 7:30 PM  ",4,79,"eTicket","2016-05-14 23:30:00","2016-05-14","2016-02-23","2016-02-26","2016-02-27 23:18:32","2016-02-27","NULL","CST","NOBLESVILLE","INDIANA","46060","www.concerts.livenation.com","F ","Y ","Indiana-Ohio","302ef9999318b2f300ea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","466b94028dd5e7d65f5a","3d5839403194ce06e990","87a66b1176395d8eadc2","b8df579b34a2b10adc47","Kube 93 summer jam","Kube Summer Jam","T.I.","CONCERTS","ROCK/POP","CONCERTS","Kube 93 summer jam","  SKY MOVEMENT PRESENTS       KUBE 93 SUMMER JAM          WWW.KUBE93.COM       WHITE RIVER AMPHITHEATRE      *RAIN OR SHINE*      SAT JUN 20 2015 DRS 1200PM",1,2.33,"eTicket","2015-06-20 19:00:00","2015-06-20","NULL","2015-04-11","2015-05-05 03:09:08","2015-05-04","2015-06-20","PST","AUBURN","WASHINGTON","98092","mobile.livenation.us","T ","Y ","Seattle","b8df579b34a2b10adc47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","cd6e0125870f483a2cec","1c7cd93b0b3ce3eeb70e","b85143bf51323b72e53c","c6d9f0d98c1f91a23739","Hyundai Pavilion Premier Parking: Rascal Flatts","Glen Helen L.A. Premier Parking","NULL","MISC","PARKING","PARKING","Hyundai Pavilion Premier Parking: Rascal Flatts","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%HYUNDAI PAVILION%SAT SEP 15 2007 8:00 PM",1,20,"Mail","2007-09-16 03:00:00","2007-09-15","NULL","2007-08-04","2007-08-16 00:00:00","2007-08-16","2007-08-20","PST","SAN BERNARDINO","CALIFORNIA","92407","NULL","T ","N ","Los Angeles","c6d9f0d98c1f91a23739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2aa220dd0c55f179c593","8ece566dec0c146b25cd","b85143bf51323b72e53c","cfdf51624272d5d2f621","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR         CITI FIELD              RAIN OR SHINE         WED JUN 08 2016 6:00PM  ",8,1440,"TicketFast","2016-06-08 22:00:00","2016-06-08","2016-02-10","2016-02-16","2016-02-12 19:21:46","2016-02-12","2016-02-15","EST","FLUSHING","NEW YORK","11368","android.ticketmaster.us","T ","Y ","New York","cfdf51624272d5d2f621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","14809cb9b9291a26f1de","0efaba7ce3f0d7466b42","b85143bf51323b72e53c","211372a9224c12a89b7a","Radiohead Premier Parking","Hertz Premier Parking","NULL","MISC","PARKING","PARKING","Radiohead Premier Parking","* *THIS IS NOT A TICKET* *        RADIOHEAD              PREMIER PARKING         BLOSSOM MUSIC CENTER     * * *RECEIPT ONLY* * *   WED JUN 06 2012 7:30 PM  ",1,15,"Mail","2012-06-06 23:30:00","2012-06-06","NULL","2012-03-10","2012-03-10 20:40:23","2012-03-10","2012-04-04","CST","CUYAHOGA FALLS","OHIO","44223","NULL","T ","N ","Cleveland","211372a9224c12a89b7a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","b62b844fd17979d24df6","8ece566dec0c146b25cd","b85143bf51323b72e53c","82bbad936bc84885e089","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR         CITI FIELD              RAIN OR SHINE         TUE JUN 07 2016 6:00PM  ",1,180,"TicketFast","2016-06-07 22:00:00","2016-06-07","2016-02-09","2016-02-16","2016-02-09 15:12:42","2016-02-09","NULL","EST","FLUSHING","NEW YORK","11368","iphone.ticketmaster.us","F ","Y ","New York","82bbad936bc84885e089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","f8d1a33304376ceba200","7e15fa08c6911967a202","b85143bf51323b72e53c","73fc249b1c0e1acb6cae","Vip Parking: Brad Paisley","Smirnoff Music Centre Premium Parking","NULL","MISC","PARKING","PARKING","Vip Parking: Brad Paisley","SUPERPAGES.COM CENTER%P A R K I N G   O N L Y%WWW.LIVENATION.COM%NOT VALID FOR EVENT ADMISS%* * * * *%SAT SEP 12 2009 7:30PM",1,30,"TicketFast","2009-09-13 00:30:00","2009-09-12","NULL","2009-06-20","2009-06-20 00:00:00","2009-06-20","2009-07-02","CST","DALLAS","TEXAS","75210","NULL","T ","N ","Dallas","73fc249b1c0e1acb6cae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","435efd0c89ac762819e6","c10b73eb619acc104c0e","b85143bf51323b72e53c","dbf9d88d878e1d26e893","John Fogerty: 1969","John Fogerty","NULL","CONCERTS","ROCK/POP","CONCERTS","John Fogerty: 1969","   LIVE NATION PRESENTS          JOHN FOGERTY          WWW.JOHNFOGERTY.COM      CORAL SKY AMPHITHEATRE  SOUTH FLORIDA FAIRGROUNDS  SUN MAY 17 2015 8:00 PM  ",1,20,"eTicket","2015-05-18 00:00:00","2015-05-17","2015-03-04","2015-03-06","2015-04-25 01:35:20","2015-04-24","2015-04-24","EST","WEST PALM BEACH","FLORIDA","33411","www.concerts.livenation.com","T ","Y ","Miami","dbf9d88d878e1d26e893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","e0368fe40dedd7917585","6d5d33c6a8de27e3ef91","b85143bf51323b72e53c","b982ab22a8cc20899712","Cheeseburger Meal Deal","Warped Tour Double Cheeseburger Meal","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Cheeseburger Meal Deal","     VANS WARPED TOUR       CHEESEBURGER MEAL DEAL   NOT VALID FOR ADMISSION         * * * * * *           PNC BANK ARTS CENTER     SUN JUL 7 2013 11:00AM  ",1,8.5,"TicketFast","2013-07-07 15:00:00","2013-07-07","NULL","2012-12-07","2013-07-07 03:39:52","2013-07-06","2013-07-07","EST","HOLMDEL","NEW JERSEY","07733","www.concerts.livenation.com","T ","N ","New York","b982ab22a8cc20899712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","d3167c9dbf8b4ac626c0","1edcd9575d7d55db5267","b85143bf51323b72e53c","596188230552a87e8750","Vip Club: (vicente fernandez)","Vip Upgrade","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Vip Club: (vicente fernandez)","VIP UPGRADE%VICENTE FERNANDEZ - VIP P%VIP UPGRADE EVENT%CRICKET WIRELESS AMP*CV%NOT A CONCERT TICKET%FRI JUL 16 2010  7:30PM",2,80,"TicketFast","2010-07-17 02:30:00","2010-07-16","NULL","2010-04-23","2010-05-29 00:00:00","2010-05-29","2010-07-16","PST","CHULA VISTA","CALIFORNIA","91911","NULL","T ","N ","San Diego","596188230552a87e8750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","96b70e07de3a9441cf99","b10e66a885a1f0eb494d","b85143bf51323b72e53c","2c922faa457dfa2fb59d","Pearl Jam","Pearl Jam","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Pearl Jam","     An Evening With              PEARL JAM             $3.00 To Vitalogy         Jacksonville Arena     NO CAMERAS / VIDEO / REC  Wed Apr 13 2016 8:00 PM  ",1,70,"eTicket","2016-04-14 00:00:00","2016-04-13","2015-12-04","2016-01-29","2016-01-29 17:03:15","2016-01-29","2016-01-29","EST","JACKSONVILLE","FLORIDA","32202","iphone.ticketmaster.us","T ","Y ","Orlando","2c922faa457dfa2fb59d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","8a846f1f9161db22fd87","dce08e99e3ce7d2149f3","b85143bf51323b72e53c","50ebeb9b09c25297ff87","Vip Parking - lakewood amphitheatre: country fair","Aaron's Amphitheatre at Lakewood Parking","NULL","MISC","PARKING","PARKING","Vip Parking - lakewood amphitheatre: country fair","**NOT VALID FOR CONCERT**%**VIP PARKING ONLY**%AT LAKEWOOD AMPHITHEATRE%11TH ANNUAL COUNTRY FAIR%ENTER ON PRYOR ROAD%SAT MAY 17 2008 06:00PM",1,25,"TicketFast","2008-05-17 22:00:00","2008-05-17","NULL","2008-01-26","2008-03-29 00:00:00","2008-03-29","2008-03-29","EST","ATLANTA","GEORGIA","30315","NULL","T ","N ","Atlanta","50ebeb9b09c25297ff87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
